date,adj close,close,high,low,open,volume,month,year,MA_5,MA_20,MA_50,RSI,EMA_12,EMA_26,MACD,Bollinger_Upper,Bollinger_Lower,Volume_MA_20,Open_Close_Diff,High_Low_Diff,High_Open_Diff,Low_Close_Diff
2020-02-10,224.6360321044922,231.97000122070312,231.97999572753906,228.3800048828125,228.44000244140625,21478900,2,2020,229.41000061035157,223.68800048828126,,64.14849374692564,226.05277240994496,223.09410667496667,2.9586657349782968,231.3249085839489,216.0510923926136,28791640.0,-3.529998779296875,3.5999908447265625,3.5399932861328125,-3.589996337890625
2020-02-11,224.67477416992188,232.00999450683594,234.02000427246094,231.39999389648438,233.25,30198000,2,2020,230.31799926757813,224.24100036621093,,63.494699137139435,226.96926811715895,223.7545428106607,3.214725306498252,232.60978923353457,215.87221149888728,29163695.0,1.2400054931640625,2.6200103759765625,0.7700042724609375,-0.6100006103515625
2020-02-12,226.86334228515625,234.27000427246094,234.3800048828125,232.8000030517578,233.3800048828125,24471300,2,2020,231.5279998779297,224.95050048828125,,65.26815278622146,228.0924582948977,224.53346588190516,3.558992412992552,234.19425434902294,215.70674662753956,29166355.0,-0.8899993896484375,1.5800018310546875,1.0,-1.470001220703125
2020-02-13,226.57281494140625,233.97000122070312,234.92999267578125,232.36000061035156,232.63999938964844,22773200,2,2020,232.28399963378905,225.64050064086913,,68.71471943541975,228.99669566809854,225.2324684995939,3.7642271685046467,235.42609012805787,215.8549111536804,29017910.0,-1.3300018310546875,2.5699920654296875,2.2899932861328125,-1.6100006103515625
2020-02-14,227.2216033935547,234.63999938964844,234.86000061035156,233.5500030517578,234.33999633789062,23438500,2,2020,233.37200012207032,226.2585006713867,,81.58897683963647,229.8648962406447,225.92932263959793,3.9355736010467695,236.6903233598742,215.8266779828992,29249585.0,-0.3000030517578125,1.30999755859375,0.5200042724609375,-1.089996337890625
2020-02-18,227.3087921142578,234.72999572753906,235.1699981689453,233.25,233.5,24394500,2,2020,233.9239990234375,226.82600021362305,,78.97031195284424,230.6133730847823,226.58122434981578,4.032148734966512,237.81832545724077,215.83367497000532,29253050.0,-1.2299957275390625,1.9199981689453125,1.6699981689453125,-1.4799957275390625
2020-02-19,229.48760986328125,236.97999572753906,237.47000122070312,235.85000610351562,236.1300048828125,22230500,2,2020,234.91799926757812,227.51100006103516,,80.57233037444594,231.59285349136024,227.35150371112863,4.241349780231616,239.2546950829545,215.76730503911583,29307260.0,-0.8499908447265625,1.6199951171875,1.339996337890625,-1.1299896240234375
2020-02-20,227.357177734375,234.77999877929688,236.9499969482422,231.8800048828125,236.4600067138672,42604000,2,2020,235.0199981689453,228.05650024414064,,73.22652957423209,232.08318353565818,227.901762605067,4.181420930591173,240.09786130566874,216.01513918261253,30400640.0,1.6800079345703125,5.0699920654296875,0.489990234375,-2.899993896484375
2020-02-21,222.9897918701172,230.27000427246094,234.00999450683594,229.32000732421875,233.61000061035156,66017200,2,2020,234.27999877929688,228.34050064086915,,70.58823199420615,231.8042328797817,228.07718791376286,3.7270449660188376,240.3053008856346,216.3757003961037,32376695.0,3.339996337890625,4.6899871826171875,0.399993896484375,-0.9499969482421875
2020-02-24,214.39056396484375,221.38999938964844,224.25,220.25999450683594,221.67999267578125,84522600,2,2020,231.62999877929687,228.27500076293944,,48.48946389366809,230.20204311206888,227.58184061568028,2.6202024963886004,240.38329712985396,216.16670439602493,34731000.0,0.2899932861328125,3.9900054931640625,2.57000732421875,-1.1300048828125
2020-02-25,208.56088256835938,215.3699951171875,223.99000549316406,214.74000549316406,223.25,97743000,2,2020,227.75799865722655,228.13850021362305,,32.04747519202522,227.9201895743948,226.67725946764375,1.2429301067510607,240.7795986062406,215.4974018210055,37504930.0,7.8800048828125,9.25,0.7400054931640625,-0.6299896240234375
2020-02-26,209.63575744628906,216.47999572753906,220.27999877929688,214.89999389648438,216.7100067138672,79537700,2,2020,223.65799865722656,227.8900001525879,,32.7657059964868,226.16015975180164,225.92190659800636,0.23825315379528433,241.25914850188013,214.52085180329567,40145220.0,0.230010986328125,5.3800048828125,3.5699920654296875,-1.5800018310546875
2020-02-27,199.13851928710938,205.63999938964844,216.4199981689453,205.5,210.89999389648438,121822600,2,2020,217.8299987792969,227.0815002441406,,21.4069432631197,223.00321200377806,224.41954310109094,-1.4163310973128773,243.58674512919532,210.5762553590859,44790125.0,5.2599945068359375,10.919998168945312,5.5200042724609375,-0.1399993896484375
2020-02-28,199.29345703125,205.8000030517578,207.1699981689453,198.1699981689453,198.63999938964844,148173700,2,2020,212.93599853515624,226.24150009155272,,22.209037406136716,220.35656447269804,223.04031791225145,-2.6837534395534135,245.2302285725238,207.25277161058165,50220405.0,-7.160003662109375,9.0,8.529998779296875,-7.6300048828125
2020-03-02,209.57763671875,216.4199981689453,216.57000732421875,205.94000244140625,208.8800048828125,112933900,3,2020,211.94199829101564,226.10899963378907,,34.43443042862384,219.75093888750533,222.54992385719171,-2.798984969686387,245.34381761613778,206.87418165144035,53266310.0,-7.5399932861328125,10.6300048828125,7.69000244140625,-10.479995727539062
2020-03-03,202.85711669921875,209.47999572753906,219.61000061035156,207.6199951171875,217.11000061035156,131953500,3,2020,210.76399841308594,225.4639991760254,,30.184699770943723,218.17079378597205,221.581781032773,-3.410987246800943,246.04346986441502,204.88452848763578,58593555.0,7.6300048828125,11.990005493164062,2.5,-1.8600006103515625
2020-03-04,211.32080078125,218.22000122070312,218.3300018310547,211.3699951171875,213.32000732421875,73086200,3,2020,211.11199951171875,225.0014991760254,,37.32827839277949,218.17836416054607,221.332760305953,-3.1543961454069347,245.80568778662837,204.1973105654224,60713305.0,-4.899993896484375,6.9600067138671875,5.0099945068359375,-6.850006103515625
2020-03-05,204.90036010742188,211.58999633789062,216.36000061035156,210.10000610351562,212.69000244140625,78705500,3,2020,212.3019989013672,224.16999893188478,,33.93625918298237,217.16476911090678,220.61107408609655,-3.4463049751897756,245.74751916713208,202.59247869663747,62721840.0,1.100006103515625,6.2599945068359375,3.6699981689453125,-1.489990234375
2020-03-06,201.4432373046875,208.02000427246094,209.14999389648438,202.91000366210938,204.6699981689453,89828400,3,2020,212.74599914550782,223.0614990234375,,31.656562835678656,215.75788221268434,219.67840224804945,-3.920520035365115,245.59360942961175,200.52938861726327,66089905.0,-3.350006103515625,6.239990234375,4.4799957275390625,-5.1100006103515625
2020-03-09,187.4501190185547,193.57000732421875,201.16000366210938,192.11000061035156,193.47999572753906,116424000,3,2020,208.1760009765625,221.27999954223634,,26.32306185550179,212.34436299907424,217.74444706850642,-5.400084069432182,247.1547916432388,195.40520744123387,70616860.0,-0.0900115966796875,9.050003051757812,7.6800079345703125,-1.4600067138671875
2020-03-10,197.6568603515625,204.11000061035156,204.3000030517578,193.67999267578125,201.11000061035156,100599200,3,2020,207.102001953125,219.88699951171876,,32.738158771552776,211.07753801619384,216.73448807160605,-5.65695005541221,246.33206416128132,193.4419348621562,74572875.0,-3.0,10.620010375976562,3.19000244140625,-10.430007934570312
2020-03-11,189.04791259765625,195.22000122070312,200.75,192.72999572753906,199.35000610351562,89168800,3,2020,202.502001953125,218.0474998474121,,30.58881259660282,208.63791697073373,215.14082237894655,-6.5029054082128255,246.01624359450642,190.07875610031778,77521415.0,4.1300048828125,8.020004272460938,1.399993896484375,-2.4900054931640625
2020-03-12,171.71385192871094,177.32000732421875,190.77999877929688,176.94000244140625,182.08999633789062,137820700,3,2020,195.64800415039062,215.2,,27.036169645344643,203.81977702511603,212.3392805230408,-8.519503497924774,247.47866940139383,182.92133059860615,83188885.0,4.769989013671875,13.839996337890625,8.69000244140625,-0.3800048828125
2020-03-13,186.25901794433594,192.33999633789062,194.47999572753906,178.1300048828125,187.07000732421875,134882000,3,2020,192.51200256347656,213.11849975585938,219.04759979248047,38.03837253794436,202.05365691938906,210.85785206488154,-8.804195145492486,245.6686984724347,180.56830103928405,88794325.0,-5.269989013671875,16.349990844726562,7.4099884033203125,-14.209991455078125
2020-03-16,163.94741821289062,169.3000030517578,184.67999267578125,169.16000366210938,174.14999389648438,92054400,3,2020,187.6580017089844,209.85149993896485,218.11039978027344,33.36222346124525,197.0146332474458,207.77949287872423,-10.764859631278426,246.2010261768649,173.5019737010648,92225120.0,4.8499908447265625,15.519989013671875,10.529998779296875,-0.1399993896484375
2020-03-17,176.3814697265625,182.13999938964844,184.38999938964844,169.77999877929688,175.47000122070312,121257100,3,2020,183.26400146484374,207.2220001220703,217.46959991455077,38.56705120829766,194.7262280385539,205.8802711387927,-11.154043100238795,243.60250559704792,170.8414946470927,97068250.0,-6.6699981689453125,14.610000610351562,8.919998168945312,-12.360000610351562
2020-03-18,171.01663208007812,176.60000610351562,179.22000122070312,166.8000030517578,171.61000061035156,114156300,3,2020,179.54000244140624,204.20300064086913,216.69040008544923,39.97791224361241,191.93757851008647,203.71136261766105,-11.773784107574585,240.20505220898514,168.20094907275313,101664540.0,-4.9900054931640625,12.419998168945312,7.6100006103515625,-9.800003051757812
2020-03-19,172.0431365966797,177.66000366210938,183.49000549316406,171.6300048828125,175.69000244140625,120896500,3,2020,179.60800170898438,201.34700088500978,215.93300018310546,40.348467395553726,189.7410285334746,201.78163232465724,-12.040603791182633,236.17936586398557,166.514635906034,105579165.0,-1.970001220703125,11.860000610351562,7.8000030517578125,-6.029998779296875
2020-03-20,165.3031463623047,170.6999969482422,182.8699951171875,170.10000610351562,181.74000549316406,118983900,3,2020,175.28000183105468,198.36850051879884,215.00400024414063,33.91499697121766,186.81163905882346,199.47928896344132,-12.66764990461786,232.97429338450607,163.7627076530916,108227500.0,11.040008544921875,12.769989013671875,1.1299896240234375,-0.5999908447265625
2020-03-23,165.4225311279297,170.4600067138672,174.2100067138672,164.92999267578125,170.9199981689453,124639800,3,2020,175.51200256347656,195.82200088500977,214.0334002685547,35.592969010742905,184.29600331344557,197.3297125005099,-13.033709187064346,230.78849818217975,160.8555035878398,110233360.0,0.459991455078125,9.280014038085938,3.290008544921875,-5.5300140380859375
2020-03-24,178.23240661621094,183.66000366210938,183.8300018310547,177.9499969482422,179.91000366210938,94881800,3,2020,175.81600341796874,194.23650131225585,213.33800048828124,37.64655010291069,184.19815721324002,196.3171414754432,-12.118984262203185,228.33582867991194,160.13717394459977,110090300.0,-3.75,5.8800048828125,3.9199981689453125,-5.7100067138671875
2020-03-25,176.91262817382812,182.3000030517578,189.50999450683594,179.97999572753906,184.4199981689453,88754900,3,2020,176.95600280761718,192.5275016784668,212.56500061035158,39.120419569845005,183.90613349608893,195.2788349255406,-11.372701429451666,225.33450656223022,159.72049679470337,110551160.0,2.1199951171875,9.529998779296875,5.089996337890625,-2.32000732421875
2020-03-26,186.2289276123047,191.89999389648438,192.72000122070312,183.61000061035156,183.8699951171875,79887600,3,2020,179.8040008544922,191.8405014038086,212.00140045166015,44.269049544324666,185.13595817307285,195.02855040486978,-9.892592231796925,224.0615789678689,159.61942383974826,108454410.0,-8.029998779296875,9.110000610351562,8.850006103515625,-8.289993286132812
2020-03-27,179.82395935058594,185.3000030517578,190.50999450683594,184.66000366210938,186.92999267578125,58845000,3,2020,182.7240020751953,190.81550140380858,211.3040005493164,46.88605749988997,185.16119584671668,194.30791726760222,-9.146721420885541,222.46601954884056,159.1649832587766,103987975.0,1.6299896240234375,5.8499908447265625,3.5800018310546875,-0.6399993896484375
2020-03-30,186.36476135253906,192.0399932861328,192.49000549316406,186.33999633789062,187.05999755859375,49356900,3,2020,187.03999938964844,189.59650115966798,210.69920043945314,45.32133733263114,186.2194723758576,194.13992289860448,-7.920450522746876,218.8846434105137,160.30835890882227,100809125.0,-4.9799957275390625,6.1500091552734375,5.4300079345703125,-5.6999969482421875
2020-03-31,184.77328491210938,190.39999389648438,195.25,189.1999969482422,191.72000122070312,62659300,3,2020,188.38799743652345,188.64250106811522,210.03960021972657,48.020367123620076,186.86262953287712,193.86289112066967,-7.000261587792551,216.40698987649787,160.87801225973257,97344415.0,1.32000732421875,6.0500030517578125,3.529998779296875,-1.1999969482421875
2020-04-01,176.92233276367188,182.30999755859375,187.66000366210938,180.86000061035156,184.77000427246094,53715400,4,2020,188.38999633789064,186.84700088500978,209.2202001953125,52.2290687402528,186.1622246137566,193.00712122718258,-6.844896613425988,210.96256978726592,162.73143198275363,96375875.0,2.4600067138671875,6.8000030517578125,2.8899993896484375,-1.4499969482421875
2020-04-02,180.512939453125,186.00999450683594,190.10000610351562,180.97000122070312,181.24000549316406,56465300,4,2020,187.21199645996094,185.56800079345703,208.46300018310546,46.85418664508605,186.13880459730726,192.48881554419393,-6.35001094688667,206.68512321773602,164.45087836917804,95263865.0,-4.769989013671875,9.1300048828125,8.860000610351562,-5.0399932861328125
2020-04-03,177.95101928710938,183.3699951171875,187.07000732421875,181.2899932861328,185.5500030517578,47487600,4,2020,186.82599487304688,184.33550033569335,207.63860015869142,58.77072783579013,185.7128339080581,191.81334736441568,-6.100513456357589,202.62290585915844,166.04809481222827,93146825.0,2.1800079345703125,5.7800140380859375,1.5200042724609375,-2.0800018310546875
2020-04-06,190.67355346679688,196.47999572753906,197.64999389648438,189.19000244140625,190.47999572753906,64763500,4,2020,187.71399536132813,184.4809997558594,207.11420013427735,58.90904899082993,187.3693203418244,192.15902502094335,-4.789704679118955,203.1206742000429,165.84132531167586,90563800.0,-6.0,8.459991455078125,7.1699981689453125,-7.2899932861328125
2020-04-07,190.59596252441406,196.39999389648438,202.66000366210938,196.0,202.3699951171875,69904500,4,2020,188.91399536132812,184.09549942016602,206.68019989013672,63.19648010335791,188.758654734849,192.473170863576,-3.7145161287270128,201.28864669447674,166.9023521458553,89029065.0,5.970001220703125,6.660003662109375,0.290008544921875,-0.399993896484375
2020-04-08,194.64271545410156,200.57000732421875,201.1699981689453,196.1699981689453,198.14999389648438,45940400,4,2020,192.5659973144531,184.3629997253418,206.26260009765625,64.66146882053994,190.57578590244432,193.07293652732733,-2.4971506248830053,202.42921844710227,166.29678100358134,86867645.0,-2.420013427734375,5.0,3.0200042724609375,-4.4000091552734375
2020-04-09,194.92413330078125,200.86000061035156,203.22000122070312,199.02999877929688,202.35000610351562,68252600,4,2020,195.53599853515624,185.53999938964844,205.8436001586914,71.10272890331397,192.15797278058392,193.64975608903285,-1.4917833084489303,204.7078725211425,166.3721262581544,83389240.0,1.4900054931640625,4.19000244140625,0.8699951171875,-1.8300018310546875
2020-04-13,197.02999877929688,203.02999877929688,203.4199981689453,198.75,200.0,42853900,4,2020,199.46799926757814,186.07449951171876,205.45220001220704,72.18967562324767,193.8305921650013,194.34458888090424,-0.5139967159029482,206.5896096009493,165.5593894224882,78787835.0,-3.029998779296875,4.6699981689453125,3.4199981689453125,-4.279998779296875
2020-04-14,205.59902954101562,211.86000061035156,212.5,206.4199981689453,207.22999572753906,63959600,4,2020,202.54400024414062,188.20249938964844,205.3079998779297,70.42886675702856,196.6043473104398,195.64202678678924,0.9623205236505612,210.16932576697866,166.23567301231822,77383095.0,-4.6300048828125,6.0800018310546875,5.2700042724609375,-5.44000244140625
2020-04-15,203.24087524414062,209.42999267578125,211.8300018310547,207.1199951171875,208.47999572753906,47036000,4,2020,205.15,189.56699905395507,205.04899963378907,69.3536859379412,198.57752352049232,196.66335759338125,1.9141659271110711,213.2699294456126,165.86406866229754,73672040.0,-0.9499969482421875,4.7100067138671875,3.350006103515625,-2.30999755859375
2020-04-16,206.9479522705078,213.25,214.3699951171875,209.69000244140625,211.69000244140625,64657400,4,2020,207.68599853515624,191.3994987487793,204.764599609375,66.59929009020979,200.83482759426272,197.8919977716493,2.942829822613419,216.5067124048871,166.2922850926715,71197095.0,-1.55999755859375,4.67999267578125,2.67999267578125,-3.55999755859375
2020-04-17,208.92767333984375,215.2899932861328,216.50999450683594,212.0800018310547,216.1699981689453,62863200,4,2020,210.5719970703125,193.28099822998047,204.5059994506836,75.09622613755229,203.05869923916583,199.18073818012957,3.8779610590362665,219.6606117362724,166.90138472368855,68295430.0,0.8800048828125,4.42999267578125,0.339996337890625,-3.209991455078125
2020-04-20,206.45306396484375,212.74000549316406,215.8800048828125,212.57000732421875,213.36000061035156,38249100,4,2020,212.51399841308594,195.38299865722655,204.15699951171874,68.62852152324247,204.54813097055018,200.18512835146547,4.36300261908471,220.8712096385339,169.8947876759192,64258690.0,0.6199951171875,3.30999755859375,2.5200042724609375,-0.1699981689453125
2020-04-21,198.83502197265625,204.88999938964844,211.16000366210938,203.6300048828125,210.60000610351562,72932800,4,2020,211.1199981689453,197.10449829101563,203.67079956054687,61.728998292804214,204.6007261119499,200.5336373172568,4.06708879469312,220.02674024123584,174.18225634079542,61673340.0,5.7100067138671875,7.529998779296875,0.55999755859375,-1.2599945068359375
2020-04-22,204.73533630371094,210.97000122070312,212.35000610351562,208.3300018310547,209.10000610351562,40089100,4,2020,211.4279998779297,198.46999816894532,203.25079956054688,73.97924948013906,205.58061459021962,201.30670131010467,4.273913280114954,221.27348139064003,175.66651494725062,58933705.0,-1.8699951171875,4.0200042724609375,3.25,-2.6399993896484375
2020-04-23,204.29869079589844,210.52000427246094,214.44000244140625,210.10000610351562,211.7899932861328,43278500,4,2020,210.8820007324219,199.88099822998046,202.82099975585936,71.68643207396367,206.34052069517983,201.98916819620513,4.351352498974705,221.95222267320474,177.80977378675618,56659885.0,1.269989013671875,4.339996337890625,2.6500091552734375,-0.4199981689453125
2020-04-24,207.5205535888672,213.83999633789062,214.3000030517578,209.5,210.97000122070312,34231900,4,2020,210.59200134277344,200.97799835205078,202.41239959716796,76.63927253012537,207.4942861786738,202.86700731781147,4.627278860862333,223.55418057397856,178.401816130123,54377100.0,-2.8699951171875,4.8000030517578125,3.3300018310546875,-4.339996337890625
2020-04-27,209.189697265625,215.55999755859375,216.6300048828125,214.5,216.19000244140625,36451700,4,2020,211.15599975585937,202.4909980773926,202.04419952392578,70.82969493418231,208.73516485250764,203.80722881712867,4.927936035378963,224.6960274674107,180.2859686873745,53257435.0,0.6300048828125,2.1300048828125,0.44000244140625,-1.05999755859375
2020-04-28,205.2496795654297,211.5,217.32000732421875,211.2100067138672,217.32000732421875,46862800,4,2020,212.47799987792968,203.46399841308593,201.5813995361328,65.166740130371,209.160524105968,204.37706371956358,4.783460386404414,225.44511394406348,181.48288288210838,53132730.0,5.82000732421875,6.1100006103515625,0.0,-0.2899932861328125
2020-04-29,212.52804565429688,219.0,219.97000122070312,215.13999938964844,216.19000244140625,48716400,4,2020,214.08399963378906,204.8939987182617,201.26679962158204,67.35077928734455,210.67428962812676,205.4602441847811,5.214045443345668,227.01736552103205,182.77063191549138,52435585.0,-2.80999755859375,4.8300018310546875,3.779998779296875,-3.8600006103515625
2020-04-30,212.44073486328125,218.91000366210938,220.0399932861328,217.35000610351562,219.9499969482422,43359500,4,2020,215.76199951171876,206.7239990234375,200.90539978027343,67.05727367975109,211.94132255643177,206.4565226645832,5.484799891848581,226.95575737064647,186.49224067622853,51917790.0,1.0399932861328125,2.6899871826171875,0.089996337890625,-1.55999755859375
2020-05-01,206.45306396484375,212.74000549316406,216.6699981689453,211.67999267578125,214.5,48795000,5,2020,215.54200134277343,208.0604995727539,200.46459991455077,58.531021518623845,212.06419685439056,206.92196583707067,5.142231017319887,225.92364536754238,190.19735377796545,51534275.0,1.7599945068359375,4.9900054931640625,2.1699981689453125,-1.0600128173828125
2020-05-04,208.8597412109375,215.22000122070312,215.4499969482422,211.1199951171875,211.4600067138672,32841000,5,2020,215.4740020751953,209.6529998779297,200.16359985351562,53.32278657696894,212.54970521843865,207.53663512474714,5.0130700936915105,223.4683475840504,195.83765217180897,50801945.0,-3.7599945068359375,4.3300018310546875,3.989990234375,-4.100006103515625
2020-05-05,211.22763061523438,217.66000366210938,220.13999938964844,216.85000610351562,217.44000244140625,37783100,5,2020,216.70600280761718,210.7120002746582,200.08899993896483,58.137250109681084,213.33590497900337,208.28651427566285,5.049390703340521,223.4833303178535,197.94067023146292,49452925.0,-0.220001220703125,3.2899932861328125,2.6999969482421875,-0.80999755859375
2020-05-06,212.52804565429688,219.0,221.0399932861328,218.11000061035156,219.39999389648438,36455200,5,2020,216.70600280761718,211.84200057983398,200.16160003662108,55.97837813140146,214.20730421300283,209.08010581079895,5.127198402203874,223.20284781174587,200.4811533479221,47780460.0,0.399993896484375,2.92999267578125,1.6399993896484375,-0.8899993896484375
